"Gene_Symbol"	"N"	"Beta"	"SE"	"tval"	"df"	"pval"	"ci.lb"	"ci.ub"	"adjP"
"GPATCH4"	70	-1.10852756881758	0.0991152519875644	-11.1842279224258	69	3.77955792256357e-17	-1.30625708633737	-0.910798051297794	1.37439596456238e-14
"GPATCH8"	70	0.0619377251316167	0.0402165197561195	1.54010654097417	69	0.128108166182817	-0.0182920365674236	0.142167486830657	0.239502346588053
"GPBP1"	70	0.0813831006739295	0.0391903212706391	2.07661223575885	69	0.0415637585229348	0.00320054893848849	0.159565652409371	0.0981338256046557
"GPBP1L1"	70	0.144545468076854	0.0384712285120667	3.75723556713341	69	0.000355550408333393	0.0677974671431636	0.221293469010544	0.00164103602947385
"GPC1"	68	-0.0205096213261125	0.0672983452939938	-0.304756695525215	67	0.761496127342937	-0.154837680745003	0.113818438092778	0.844068913487958
"GPC2"	58	0.217724491871548	0.099737928266454	2.18296585517486	57	0.0331717470419822	0.01800273553673	0.417446248206367	0.0816574956037341
"GPC4"	42	0.0333882543320629	0.161830840573498	0.206315769069363	41	0.837565395618206	-0.293435758487084	0.360212267151209	0.896793725230634
"GPCPD1"	70	0.00327956730308607	0.105398548471653	0.0311158678240061	69	0.975266964966192	-0.206984783729397	0.213543918335569	0.985844504961724
"GPD1L"	70	-0.464587443249188	0.0767551243398392	-6.05285246092744	69	6.58668989331179e-08	-0.617709726636936	-0.31146515986144	8.5242680988006e-07
"GPD2"	67	-0.234552623159976	0.049878441509673	-4.70248500275393	66	1.35494807843171e-05	-0.334138144750983	-0.134967101568969	9.19971174648675e-05
"GPHN"	69	-0.163135382679588	0.0539333378376177	-3.02475962401503	68	0.00350949353099253	-0.270757682702863	-0.0555130826563121	0.0121352432586869
"GPI"	70	0.95427376851242	0.115906808233308	8.23311229993985	69	7.48915239775348e-12	0.723046012847668	1.18550152417717	3.57720123379147e-10
"GPKOW"	70	-0.105627427628867	0.0478876764283969	-2.20573298825229	69	0.0307361362102244	-0.201160728159836	-0.0100941270978975	0.0766518384147559
"GPLD1"	55	-0.00469099215305537	0.0806709146059849	-0.0581497330973281	54	0.953844011591376	-0.166426438005782	0.157044453699671	0.972876739446124
"GPN1"	70	-0.255639981720524	0.0446392386086402	-5.72679977724895	69	2.44563239084126e-07	-0.344692826116708	-0.166587137324339	2.62834388050585e-06
"GPN2"	70	0.00847281297053661	0.043166632246025	0.196281538069647	69	0.844966761549665	-0.0776422621142912	0.0945878880553644	0.902105823973369
"GPN3"	70	-0.274116254665072	0.0538110457123917	-5.09405180732157	69	2.913686012501e-06	-0.381466353591134	-0.166766155739011	2.37440790335404e-05
"GPR107"	70	0.0546023295698626	0.0378921615120492	1.4409927381023	69	0.154109553364832	-0.020990464307103	0.130195123446828	0.27659665933641
"GPR108"	69	0.0995052105295741	0.0452248328230856	2.20023390509429	68	0.0311911210391314	0.00926046170199814	0.18974995935715	0.0776609548647449
"GPR135"	59	-0.143223373737687	0.0744564881371372	-1.92358486575263	58	0.0593193520293871	-0.292264227849847	0.00581748037447255	0.130901498877424
"GPR137"	68	0.0454814397945589	0.0579406714277047	0.784965701533305	67	0.435240558659609	-0.0701686244129744	0.161131504002092	0.585423411158418
"GPR137B"	67	0.41068539311498	0.0690209738201795	5.95015356035021	66	1.12955059248191e-07	0.272880572624171	0.548490213605789	1.35143965708919e-06
"GPR146"	63	2.32141212846664	0.219337069657323	10.5837655809547	62	1.59161295475904e-15	1.88296357359208	2.75986068334119	3.12435031526239e-13
"GPR153"	69	0.285459986968602	0.08388891929994	3.40283304816404	68	0.00112148274163569	0.118062254814346	0.452857719122857	0.00449038450811603
"GPR155"	69	0.7013376940026	0.120707678086659	5.81021609494542	68	1.81902741447079e-07	0.460469272595636	0.942206115409564	2.0492466281255e-06
"GPR157"	70	0.277881569287005	0.0676145914485286	4.10978700505114	69	0.000107425965173871	0.142994150082414	0.412768988491596	0.000571718512352878
"GPR160"	51	1.04229645508657	0.155729760286265	6.69298182422294	50	1.81414937480199e-08	0.729504026038322	1.35508888413481	2.80428302661029e-07
"GPR161"	69	0.205017843600136	0.0648879699858899	3.15956630550652	68	0.00235845998089109	0.0755359154697408	0.334499771730532	0.00857747418623254
"GPR162"	52	0.277845887673136	0.0959674801549045	2.89520874388548	51	0.00556539733351183	0.0851831320360423	0.470508643310229	0.0179981097326441
"GPR173"	52	0.286354341096714	0.114466746573328	2.50163780896205	51	0.0156127539176342	0.0565527584352449	0.516155923758183	0.0435625292328254
"GPR180"	69	-0.130176405127333	0.0468749801628556	-2.77709781796317	68	0.00708072033389767	-0.223713971703702	-0.0366388385509645	0.0221560923185947
"GPR3"	49	-0.61138920531287	0.140229814764085	-4.35990881355324	48	6.8472336940781e-05	-0.893340144932747	-0.329438265692994	0.00038461721398339
"GPR37"	57	-0.218291448531174	0.113663751636693	-1.92050187846083	56	0.0598921358416279	-0.445987304066808	0.00940440700446038	0.131994769720714
"GPR39"	47	-0.125652248744277	0.0934647579266812	-1.34438104298998	46	0.185417724322618	-0.313787048628964	0.0624825511404091	0.317135936535146
"GPR63"	42	-0.390517024084544	0.115246826794925	-3.38852734556801	41	0.00156305266855468	-0.623262712510256	-0.157771335658832	0.00599810698225262
"GPR87"	22	0.647814190189632	0.235225809214598	2.75400982720662	21	0.0118920451974896	0.158635340709682	1.13699303966958	0.0344822675255835
"GPR89A"	70	-0.245693507959853	0.0491204830293352	-5.00185447714596	69	4.14313132015407e-06	-0.343686190367078	-0.147700825552627	3.23944092152476e-05
"GPR89B"	69	-0.22017748575615	0.0562280726218733	-3.91579286803614	68	0.0002113156741676	-0.332378857747279	-0.10797611376502	0.00104048929731092
"GPRASP2"	62	-0.126638856854516	0.056457899704686	-2.24306709099922	61	0.0285358438447481	-0.239533404663285	-0.0137443090457469	0.0721347109019033
"GPRC5A"	68	0.918251437829312	0.194249815429405	4.72716762072306	67	1.21195084453009e-05	0.530527183464348	1.30597569219427	8.35150470126327e-05
"GPRC5B"	64	0.218388642610887	0.114962237035943	1.89965547158418	63	0.0620580248221796	-0.0113450565169173	0.448122341738691	0.13559605069007
"GPRC5C"	39	0.900504671438832	0.254926890409987	3.53240362360594	38	0.00109928931205367	0.384432162268628	1.41657718060904	0.00441507070794396
"GPRC5D-AS1"	51	0.14418300586975	0.0839131052037579	1.71824181121226	50	0.0919399698464085	-0.0243614262119281	0.312727437951427	0.185171871206268
"GPRIN1"	69	-0.313002125744668	0.0739138302136796	-4.23468956810655	68	7.03481515887481e-05	-0.460494877539046	-0.16550937395029	0.000393658602053888
